Ticket number,Issue Date,Issue time,Meter Id,Marked Time,RP State Plate,Plate Expiry Date,VIN,Make,Body Style,Color,Location,Route,Agency,Violation code,Violation Description,Fine amount,Latitude,Longitude
4272723291,2015-12-30T00:00:00,1359,,,CA,201602,,HOND,PA,GY,735 WESTLAKE AVE S,647R2,56,22514,FIRE HYDRANT,68,99999,99999
4272723302,2015-12-30T00:00:00,1450,WU115,,CA,201603,,ISU,PA,GY,401 COLUMBIA AV,647R2,56,88.13B+,METER EXP.,63,6481151,1843274.6
4272735994,2015-12-30T00:00:00,934,PW339B,,CA,201605,,HD,MC,BK,2400 PATRICIA AV,189,51,88.13B+,METER EXP.,63,6434722.5,1839081
4272736005,2015-12-30T00:00:00,950,,,CA,5,,OTHR,TK,WT,2300 BEVERLY GLEN BLVD,189,51,22500E,BLOCKING DRIVEWAY,68,6426466.3,1863361.2
4272736134,2015-12-30T00:00:00,1633,,,CA,201507,,HOND,PA,WT,1475 BELLEVUE AVE,600,56,5204A-,DISPLAY OF TABS,25,6483531.4,1847642.2
4272736145,2015-12-30T00:00:00,1644,,,CA,201510,,MAZD,PA,BK,1045 LAGUNA AVE,600,56,5204A-,DISPLAY OF TABS,25,6483569,1849634.6
4272736156,2015-12-30T00:00:00,1648,,,CA,201508,,GMC,PA,BL,800  APX LAGUNA AVE,600,56,5204A-,DISPLAY OF TABS,25,99999,99999
4272736160,2015-12-30T00:00:00,1652,,,CA,201510,,BMW,PA,GY,1047 A/F LAGUNA AVE,600,56,5204A-,DISPLAY OF TABS,25,99999,99999
4272736171,2015-12-30T00:00:00,1657,,,CA,201510,,TOYT,PA,SL,1211 DOUGLAS ST,600,56,5204A-,DISPLAY OF TABS,25,6485198.8,1849265.6
4272736182,2015-12-30T00:00:00,1755,,,CA,201510,,CHEV,PA,BK,1508 A/F LAKE SHORE AVE,600,56,5204A-,DISPLAY OF TABS,25,99999,99999
4272736193,2015-12-30T00:00:00,1822,,,CA,201505,,FORD,PA,GY,1452 FAIRBANKS PL,600,56,5204A-,DISPLAY OF TABS,25,6484316.6,1851075.1
4272736204,2015-12-30T00:00:00,1919,SA42,,CA,201609,,HOND,PA,SL,1931 SUNSET BL,600,56,88.13B+,METER EXP.,63,6482792.8,1850911.3
4272736215,2015-12-30T00:00:00,2045,,,CA,201508,,FORD,PA,SL,600 BROADWAY N,600,56,5204A-,DISPLAY OF TABS,25,6485318.1,1839454
4272736226,2015-12-30T00:00:00,2222,,,CA,201505,,FORD,PA,GY,1545 SUNSET BLVD W,600,56,5204A-,DISPLAY OF TABS,25,6484025,1850265.4
4272755675,2015-12-30T00:00:00,911,,,CA,201607,,MERZ,PA,WT,301 2ND ST E,669,56,80.56E4+,RED ZONE,93,6486945.4,1841541.4
4272755686,2015-12-30T00:00:00,924,,,CA,6,,FRHT,CM,WT,701 LOS ANGELES ST S,669,56,80.56E4+,RED ZONE,93,6485805.8,1838219.8
4272755690,2015-12-30T00:00:00,1029,,,CA,2,,FRHT,CM,BN,301 8TH ST E,669,56,80.56E4+,RED ZONE,93,6484505.4,1838410.1
4272755701,2015-12-30T00:00:00,1059,CB3527,,CA,201511,,NISS,PA,WT,301 15TH ST E,669,56,88.13B+,METER EXP.,63,6482919.5,1834533
4272755712,2015-12-30T00:00:00,1104,,,CA,,,TOYT,PA,SL,200 11TH ST E,669,56,80.61,STANDNG IN ALLEY,68,6482955.2,1837100.7
4272755723,2015-12-30T00:00:00,1115,CB148,,CA,201609,,TOYT,PA,BL,1400 HOPE ST S,669,56,88.13B+,METER EXP.,63,6480919.6,1836371.2
4272755734,2015-12-30T00:00:00,1117,CB160,,CA,201605,,TOYT,PA,BK,1300 HOPE ST S,669,56,88.13B+,METER EXP.,63,6481194.1,1836860
4272755745,2015-12-30T00:00:00,1132,,,CA,7,,FRHT,CM,BN,614 6TH ST W,669,56,80.69A+,STOP/STAND PROHIBIT,93,6484293.4,1840255.1
4272755756,2015-12-30T00:00:00,1222,,,CA,201604,,NISS,PA,BL,600 LEBANON ST S,669,56,80.69B,NO PARKING,73,6483528,1840853.1
4272755760,2015-12-30T00:00:00,1223,,,CA,5,,FRHT,CM,WT,650 LEBANON ST S,669,56,80.69B,NO PARKING,73,6483260.8,1840509.2
4272755771,2015-12-30T00:00:00,1242,CB1426,,CA,201605,,LEXS,PA,BK,801 HOPE ST S,669,56,88.13B+,METER EXP.,63,6483199.6,1839427.4
4272755782,2015-12-30T00:00:00,1248,,,CA,9,,FRHT,CM,BN,858 FLOWER ST S,669,56,80.56E4+,RED ZONE,93,99999,99999
4272755793,2015-12-30T00:00:00,1255,,,CA,9,,FRHT,CM,BN,300 11TH ST E,669,56,80.56E4+,RED ZONE,93,6482630.8,1837353.8
4272755804,2015-12-30T00:00:00,1436,,,CA,9,,FRHT,CM,BN,400 5TH ST W,669,56,80.56E4+,RED ZONE,93,6485397.6,1840228.2
4272755815,2015-12-30T00:00:00,1437,,,CA,7,,FRHT,CM,BN,400 5TH ST W,669,56,80.56E4+,RED ZONE,93,6485397.6,1840228.2
4272755826,2015-12-30T00:00:00,1438,,,CA,2,,FRHT,CM,WT,760 GRAND AVE S,669,56,80.56E4+,RED ZONE,93,99999,99999
4272755830,2015-12-30T00:00:00,1444,,,CA,8,,FRHT,CM,BN,705 9TH ST W,669,56,80.69A+,STOP/STAND PROHIBIT,93,6482460.4,1839164.1
4272755841,2015-12-30T00:00:00,1507,,,CA,,,AUDI,PA,GY,401 9TH ST W,669,56,80.69AP+,NO STOP/STANDING,93,6483445,1838395.7
4272755852,2015-12-30T00:00:00,1510,,,CA,201608,,TOYT,PU,SL,305 9TH ST W,669,56,80.69AP+,NO STOP/STANDING,93,6483717.9,1838181.1
4272757753,2015-12-30T00:00:00,1630,,,CA,201606,,HOND,PA,WT,1715 COMMONWEALTH AVE N,445,54,5200,DISPLAY OF PLATES,25,6475321.4,1859647.2
4272757764,2015-12-30T00:00:00,1642,,,CA,201509,,TOYT,PA,BK,4545 PROSPECT AVE,445,54,5204A-,DISPLAY OF TABS,25,99999,99999
4272757775,2015-12-30T00:00:00,1645,,,CA,201607,,MERZ,PA,GY,4630 PROSPECT AVE,445,54,5200,DISPLAY OF PLATES,25,99999,99999
4272757786,2015-12-30T00:00:00,1653,,,CA,201509,,CHEV,PU,BK,1313 EDGEMONT ST N,445,54,5204A-,DISPLAY OF TABS,25,6472016.3,1857287.5
4272767940,2015-12-29T00:00:00,2327,,,CA,,,CHEV,PA,SL,1638 N CAHUENGA BLVD,402,54,80.69B,NO PARKING,73,6461906.9,1859113.6
4272767951,2015-12-29T00:00:00,2328,,,CA,201611,,BMW,PA,SL,1626 N CAHUENGA BLVD,402,54,80.69B,NO PARKING,73,6461907.2,1859032.1
4272767962,2015-12-29T00:00:00,2329,,,CA,201605,,LEXS,PA,WT,1626 N CAHUENGA BLVD,402,54,80.69B,NO PARKING,73,6461907.2,1859032.1
4272767973,2015-12-29T00:00:00,2332,,,CA,201608,,LEXS,PA,GY,1612 N CAHUENGA BLVD,402,54,80.69B,NO PARKING,73,6461907.4,1858936.9
4272769583,2015-12-30T00:00:00,806,,,CA,201609,,CHEV,PA,WT,5215 W  MARATHON ST,443,54,80.69BS,NO PARK/STREET CLEAN,73,99999,99999
4272769594,2015-12-30T00:00:00,809,,,CA,201604,,KIA,PA,BK,735 GRAMERCY PL N,443,54,80.69BS,NO PARK/STREET CLEAN,73,99999,99999
4272769605,2015-12-30T00:00:00,811,,,CA,,,MNNI,PA,WT,709 GRAMERCY PL N,443,54,80.69BS,NO PARK/STREET CLEAN,73,6466804.4,1844210.7
4272769616,2015-12-30T00:00:00,814,,,CA,201512,,HOND,PA,SL,5350 W  LA CRESTA CT,443,54,80.69BS,NO PARK/STREET CLEAN,73,99999,99999
4272769620,2015-12-30T00:00:00,821,,,CA,201602,,HOND,PA,GY,5527 W  BARTON AVE,443,54,80.69BS,NO PARK/STREET CLEAN,73,99999,99999
4272769631,2015-12-30T00:00:00,1007,,,CA,,,TOYT,PA,WT,5630 W  FERNWOOD AVE,443,54,80.69BS,NO PARK/STREET CLEAN,73,6467025.5,1857645.5
4272769642,2015-12-30T00:00:00,1008,,,CA,201607,,MITS,PA,BK,5650 W  FERNWOOD AVE,443,54,80.69BS,NO PARK/STREET CLEAN,73,99999,99999
4272769653,2015-12-30T00:00:00,1011,,,CA,201607,,FORD,TK,WT,1370 ST ANDREWS PL N,443,54,80.69BS,NO PARK/STREET CLEAN,73,6467528.2,1857543.2
4272769664,2015-12-30T00:00:00,1014,,,CA,201607,,HOND,PA,BK,5611 W  FOUNTAIN AVE,443,54,80.69BS,NO PARK/STREET CLEAN,73,99999,99999
4272769675,2015-12-30T00:00:00,1016,,,CA,201603,,MERZ,PA,BK,5637 W  FOUNTAIN AVE,443,54,80.69BS,NO PARK/STREET CLEAN,73,6467181.4,1857010.7
4272769686,2015-12-30T00:00:00,1017,,,CA,201608,,FIAT,PA,WT,5647 W  FOUNTAIN AVE,443,54,80.69BS,NO PARK/STREET CLEAN,73,99999,99999
4272769690,2015-12-30T00:00:00,1106,,,CA,201603,,CHEV,PA,RD,935 KINGSLEY DR N,443,54,80.69BS,NO PARK/STREET CLEAN,73,99999,99999
4272769701,2015-12-30T00:00:00,1107,,,CA,201609,,TOYT,PA,WT,945 KINGSLEY DR N,443,54,80.69BS,NO PARK/STREET CLEAN,73,99999,99999
4272769712,2015-12-30T00:00:00,1109,,,CA,201601,,MITS,PA,RD,1015 KINGSLEY DR N,443,54,80.69BS,NO PARK/STREET CLEAN,73,99999,99999
4272769723,2015-12-30T00:00:00,1111,,,CA,201606,,MERZ,PA,BK,1055 KINGSLEY DR N,443,54,80.69BS,NO PARK/STREET CLEAN,73,6469846.3,1855259.6
4272769734,2015-12-30T00:00:00,1112,,,CA,201512,,HOND,PA,GO,1055 KINGSLEY DR N,443,54,80.69BS,NO PARK/STREET CLEAN,73,6469846.3,1855259.6
4272769745,2015-12-30T00:00:00,1113,,,CA,201601,,TOYT,PA,BK,1055 KINGSLEY DR N,443,54,80.69BS,NO PARK/STREET CLEAN,73,6469846.3,1855259.6
4272769756,2015-12-30T00:00:00,1113,,,CA,201611,,TOYT,PA,SL,1055 KINGSLEY DR N,443,54,80.69BS,NO PARK/STREET CLEAN,73,6469846.3,1855259.6
4272769760,2015-12-30T00:00:00,1114,,,NV,201609,,NISS,PA,SL,1055 KINGSLEY DR N,443,54,80.69BS,NO PARK/STREET CLEAN,73,6469846.3,1855259.6
4272769771,2015-12-30T00:00:00,1128,,,CA,201608,,TOYT,PA,BK,5069 W  ROMAINE ST,443,54,80.69BS,NO PARK/STREET CLEAN,73,99999,99999
4272769782,2015-12-30T00:00:00,1129,,,CA,201607,,NISS,PA,GY,5077 W  ROMAINE ST,443,54,80.69BS,NO PARK/STREET CLEAN,73,99999,99999
4272769793,2015-12-30T00:00:00,1329,,,CA,201607,,NISS,PA,BL,1159 WESTMORELAND AVE N,443,54,22514,FIRE HYDRANT,68,99999,99999
4272779781,2015-12-30T00:00:00,706,,,CA,201605,,TOYT,PA,GY,3601 WILSHIRE BLVD,442,54,80.7,NO STOPPING/ANTI-GRI,163,6469939.6,1844984.7
4272779792,2015-12-30T00:00:00,717,,,CA,201606,,AUDI,PA,BK,3530 WILSHIRE BLVD,442,54,80.7,NO STOPPING/ANTI-GRI,163,6470373.1,1844986.3
4272779803,2015-12-30T00:00:00,725,,,CO,201608,,FORD,PA,GY,3675 WILSHIRE BLVD,442,54,80.7,NO STOPPING/ANTI-GRI,163,6469130.6,1844981.4
4272779814,2015-12-30T00:00:00,757,,,CA,201605,,MERZ,PA,WT,456 SERRANO AVE S,442,54,80.56E4+,RED ZONE,93,6468733.7,1851308.7
4272779825,2015-12-30T00:00:00,810,,,IL,201512,,LINC,PA,BK,4711 AMBROSE AVE,442,54,80.69BS,NO PARK/STREET CLEAN,73,6473247,1862502.6
4272779836,2015-12-30T00:00:00,812,,,CA,201606,,TOYT,PA,WT,4721 AMBROSE AVE,442,54,80.69BS,NO PARK/STREET CLEAN,73,6473155.1,1862482.9
4272779840,2015-12-30T00:00:00,813,,,CA,201506,,STRN,PA,BK,2055 NEW HAMPSHIRE AVE N,442,54,80.69BS,NO PARK/STREET CLEAN,73,99999,99999
4272779851,2015-12-30T00:00:00,814,,,CA,201506,,STRN,PA,BK,2055 NEW HAMPSHIRE AVE N,442,54,5204A-,DISPLAY OF TABS,25,99999,99999
4272779862,2015-12-30T00:00:00,816,,,CA,201605,,BMW,PA,WT,1923 NEW HAMPSHIRE AVE N,442,54,80.69BS,NO PARK/STREET CLEAN,73,99999,99999
4272779873,2015-12-30T00:00:00,818,,,CA,201605,,TOYT,PA,WT,1900 BERENDO ST N,442,54,80.69BS,NO PARK/STREET CLEAN,73,6472668.4,1860870.5
4272779884,2015-12-30T00:00:00,820,,,CA,201608,,TOYT,PA,BK,2060 BERENDO ST N,442,54,80.69BS,NO PARK/STREET CLEAN,73,99999,99999
4272779895,2015-12-30T00:00:00,821,,,CA,201606,,FORD,PA,BK,4821 AMBROSE AVE,442,54,80.69BS,NO PARK/STREET CLEAN,73,99999,99999
4272779906,2015-12-30T00:00:00,825,,,CA,201608,,MNNI,PA,WT,1934 EDGEMONT ST N,442,54,80.69BS,NO PARK/STREET CLEAN,73,99999,99999
4272779910,2015-12-30T00:00:00,830,,,CA,201601,,HOND,PA,WT,1961 PALMERSTON PL,442,54,80.69BS,NO PARK/STREET CLEAN,73,6471403.6,1861488
4272779921,2015-12-30T00:00:00,831,,,CA,201603,,MERZ,PA,BK,1953 PALMERSTON PL,442,54,80.69BS,NO PARK/STREET CLEAN,73,6471416.6,1861415.6
4272779932,2015-12-30T00:00:00,832,,,CA,200106,,LEXS,PA,BK,1943 PALMERSTON PL,442,54,80.69BS,NO PARK/STREET CLEAN,73,99999,99999
4272779943,2015-12-30T00:00:00,833,,,CA,201607,,TOYT,PA,BK,1941 PALMERSTON PL,442,54,80.69BS,NO PARK/STREET CLEAN,73,6471463.4,1861316
4272779954,2015-12-30T00:00:00,834,,,CA,201607,,HOND,PA,GY,1935 PALMERSTON PL,442,54,80.69BS,NO PARK/STREET CLEAN,73,99999,99999
4272779965,2015-12-30T00:00:00,835,,,CA,201603,,MERZ,PA,GY,1917 PALMERSTON PL,442,54,80.69BS,NO PARK/STREET CLEAN,73,6471581.9,1861129.3
4272779976,2015-12-30T00:00:00,837,,,CA,201605,,TOYT,PA,BK,1906 ALEXANDRIA AVE N,442,54,80.69BS,NO PARK/STREET CLEAN,73,99999,99999
4272779980,2015-12-30T00:00:00,839,,,CA,201603,,HOND,PA,GY,5067 AMBROSE AVE,442,54,80.69BS,NO PARK/STREET CLEAN,73,99999,99999
4272779991,2015-12-30T00:00:00,840,,,CA,201603,,HOND,PA,GY,5067 AMBROSE AVE,442,54,5200,DISPLAY OF PLATES,25,99999,99999
4272780002,2015-12-30T00:00:00,842,,,CA,201608,,BMW,PA,WT,1902 MARIPOSA AVE N,442,54,80.69BS,NO PARK/STREET CLEAN,73,6471013.4,1860880.8
4272786781,2015-12-30T00:00:00,1224,,,CA,201508,,HOND,PA,WT,1419 ANGELUS AVE,445,54,5204A-,DISPLAY OF TABS,25,99999,99999
4272786792,2015-12-30T00:00:00,1335,,,CA,201507,,TOYT,PA,BK,640 HARVARD BLVD N,445,54,5204A-,DISPLAY OF TABS,25,6469433.7,1852524.7
4272786803,2015-12-30T00:00:00,1506,,,CA,201606,,ACUR,PA,SL,4722 MELROSE AVE W,445,54,80.69AP+,NO STOP/STANDING,93,6469898.8,1852922.6
4272786814,2015-12-30T00:00:00,1637,,,CA,201510,,HOND,PA,WT,633 JUANITA AVE N,445,54,5204A-,DISPLAY OF TABS,25,99999,99999
4272789382,2015-12-30T00:00:00,1304,,,OR,201905,,FORD,PA,RD,3110 CANYON LAKE DR,473,54,22514,FIRE HYDRANT,68,99999,99999
4272789393,2015-12-30T00:00:00,1500,,,CA,201512,,CHEV,PA,BK,6311 INNSDALE DR,473,54,22514,FIRE HYDRANT,68,99999,99999
4272789404,2015-12-30T00:00:00,1550,,,CA,201609,,MERZ,PA,RD,6300 CANYON LAKE DR,473,54,22502A,18 IN. CURB/2 WAY,63,99999,99999
4272789415,2015-12-30T00:00:00,1559,,,CA,201611,,HYUN,PA,WT,3101 CANYON LAKE DR,473,54,22502A,18 IN. CURB/2 WAY,63,6463135,1868323.9
4272789426,2015-12-30T00:00:00,1613,,,CA,201607,,MERZ,PA,WT,3110 CANYON LAKE DR,473,54,80.56E4+,RED ZONE,93,99999,99999
4272789430,2015-12-30T00:00:00,1614,,,CA,201607,,DODG,PA,GY,3110 CANYON LAKE DR,473,54,80.56E4+,RED ZONE,93,99999,99999
4272789441,2015-12-30T00:00:00,1634,,,CA,201610,,MERZ,PA,WT,3000 CANYON LAKE DR,473,54,80.56E4+,RED ZONE,93,99999,99999
4272795833,2015-12-30T00:00:00,1052,PR75,,NV,,,MERZ,PA,WT,1101 ROBERTSON BL S,112,51,88.13B+,METER EXP.,63,6445456.6,1843383.4
4272795844,2015-12-30T00:00:00,1103,,,CA,201510,,MERZ,PA,BK,1028 CURSON AVE,112,51,5204A-,DISPLAY OF TABS,25,6453417.3,1843260.4
4272795855,2015-12-30T00:00:00,1112,MM800,,CA,201604,,HOND,PA,BK,5500 WILSHIRE BL,112,51,88.13B+,METER EXP.,63,6456184.3,1845220.7
4272795866,2015-12-30T00:00:00,1114,,,CA,201510,,HOND,PA,BK,5500 WILSHIRE BL,112,51,5204A-,DISPLAY OF TABS,25,6456184.3,1845220.7
4272795870,2015-12-30T00:00:00,1118,,,CA,201508,,HOND,PA,RD,800 BURNSIDE AVE,112,51,5204A-,DISPLAY OF TABS,25,6455637.6,1844631.2
4272795881,2015-12-30T00:00:00,1138,PW48,,CA,201608,,DODG,PA,WT,10601 PICO BL W,112,51,88.03A,OUTSIDE LINES/METER,58,6433837.4,1838474.1
4272795892,2015-12-30T00:00:00,1148,,944,CA,201609,,CHEV,PU,RD,2540 CENTINELA AVE,112,51,80.69C,PARKED OVER TIME LIM,58,99999,99999
4272795903,2015-12-30T00:00:00,1150,,944,CA,201605,,CHEV,VN,WT,2528 CENTINELA AVE,112,51,80.69C,PARKED OVER TIME LIM,58,99999,99999
4272795914,2015-12-30T00:00:00,1152,,944,CA,201609,,FORD,PU,GN,2528 CENTINELA AVE,112,51,80.69C,PARKED OVER TIME LIM,58,99999,99999
4272795925,2015-12-30T00:00:00,1226,,,CA,201602,,TOYT,PA,RD,2200 PONTIUS AVE,112,51,80.56E4+,RED ZONE,93,6428822.5,1837170.8
4272809752,2015-12-30T00:00:00,1606,,,CA,,,HOND,PA,MR,1800 CESAR E CHAVEZ AVE,601,56,80.69AP+,NO STOP/STANDING,93,6496121.3,1840885.6
4272809763,2015-12-30T00:00:00,1748,,,CA,201610,,HOND,PA,BK,300 2ND ST E,601,56,8056,YELLOW ZONE,58,6486945.4,1841541.4
4272809774,2015-12-30T00:00:00,1804,CC1260A,,CA,201511,,SUBA,PA,GY,301 LOS ANGELES ST S,601,56,88.13B+,METER EXP.,63,6487532.6,1840128.7
4272809785,2015-12-30T00:00:00,1826,CB5726,,CA,201601,,TOYT,PA,GY,1000 FLOWER ST S,601,56,88.03A,OUTSIDE LINES/METER,58,6482060.9,1838638.1
4272809796,2015-12-30T00:00:00,1828,CB3471,,CA,201611,,MAZD,PA,GY,500 12TH ST W,601,56,88.13B+,METER EXP.,63,6481735.1,1837222
4272809800,2015-12-30T00:00:00,1830,CB3467,,CA,201603,,HYUN,PA,GY,501 12TH ST W,601,56,88.13B+,METER EXP.,63,6481250.8,1837599.7
4272809811,2015-12-30T00:00:00,1836,,,CA,201607,,CHEV,PA,GY,1100 HOPE ST S,601,56,805.6,WHITE ZONE,58,6481976.5,1837862.8
4272810743,2015-12-30T00:00:00,1556,LT204,,CA,201605,,CADI,PA,BK,1887 SAN PEDRO ST S,601,56,88.13B+,METER EXP.,63,6483687.4,1832581.1
4272810754,2015-12-30T00:00:00,1558,LT35,,CA,201607,,HOND,PA,SL,1887 SAN PEDRO ST S,601,56,88.13B+,METER EXP.,63,6483687.4,1832581.1
4272810765,2015-12-30T00:00:00,1605,CB4349A,,CA,201604,,LEXS,PA,BK,400 SPRING ST,601,56,88.13B+,METER EXP.,63,6486452.7,1840241.6
4272810791,2015-12-30T00:00:00,1613,,,CA,201512,,CHEV,PA,GY,500 SPRING ST S,601,56,80.69AP+,NO STOP/STANDING,93,6486047.6,1839722.2
4272810802,2015-12-30T00:00:00,1614,,,CA,201512,,HOND,PA,SL,500 SPRING ST S,601,56,80.69AP+,NO STOP/STANDING,93,6486047.6,1839722.2
4272810813,2015-12-30T00:00:00,1640,,,CA,201602,,NISS,PA,GN,1004 9TH ST E,601,56,80.69AP+,NO STOP/STANDING,93,6481157.7,1839779.6
4272810835,2015-12-30T00:00:00,1727,CB3812,,CA,201605,,JEEP,PA,GY,2231 WALL ST S,601,56,88.13B+,METER EXP.,63,6482238.2,1832070.5
4272810846,2015-12-30T00:00:00,1823,CT43,,CA,201609,,TOYT,PA,WT,601 SPRING ST N,601,56,88.13B+,METER EXP.,63,6485641.3,1839201.4
4272810850,2015-12-30T00:00:00,1827,CT541,,CA,201605,,NISS,PA,WT,701 SPRING ST N,601,56,88.13B+,METER EXP.,63,6489617.4,1844243.6
4272810861,2015-12-30T00:00:00,1831,CT75,,CA,201604,,TOYT,PA,SL,601 NEW HIGH ST,601,56,88.13B+,METER EXP.,63,6489121.8,1843670.5
4272810872,2015-12-30T00:00:00,1834,CT67,,CA,201602,,HOND,PA,OR,700 NEW HIGH ST,601,56,88.13B+,METER EXP.,63,6489395,1844337.7
4272810883,2015-12-30T00:00:00,1839,CT113,,CA,201511,,MERZ,PA,BK,800 BROADWAY  N,601,56,88.13B+,METER EXP.,63,6489488.7,1845152.6
4272810894,2015-12-30T00:00:00,1840,,,CA,201511,,MERZ,PA,BK,800 BROADWAY  N,601,56,5204A-,DISPLAY OF TABS,25,6489488.7,1845152.6
4272810905,2015-12-30T00:00:00,1849,CT177,,OR,201605,,MAZD,PA,BL,901 BROADWAY  N,601,56,88.13B+,METER EXP.,63,6484093.6,1837885
4272810920,2015-12-30T00:00:00,1858,CT95,,CA,201608,,NISS,PA,SL,700 BROADWAY  N,601,56,88.13B+,METER EXP.,63,6489183.5,1844427
4272810931,2015-12-30T00:00:00,1913,CT94,,CA,201603,,BMW,PA,GY,700 BROADWAY  N,601,56,88.13B+,METER EXP.,63,6489183.5,1844427
4272810942,2015-12-30T00:00:00,1914,,,CA,201603,,BMW,PA,GY,700 BROADWAY  N,601,56,5200,DISPLAY OF PLATES,25,6489183.5,1844427
4272810953,2015-12-30T00:00:00,1957,CB3702A,,AZ,201901,,FORD,PA,BL,600 MAIN ST S,601,56,88.13B+,METER EXP.,63,6485955.1,1838952.7
4272810964,2015-12-30T00:00:00,2023,,,CA,201602,,TOYT,PA,BK,300 MAIN ST S,601,56,80.56E4+,RED ZONE,93,6487192.5,1840509.1
4272814976,2015-12-30T00:00:00,1615,,,CA,201512,,NISS,PA,GY,1109 CENTRAL AVE S,612,56,80.69AP+,NO STOP/STANDING,93,6487485.8,1833715.9
4272814980,2015-12-30T00:00:00,1616,,,CA,201608,,HOND,PA,GY,1109 CENTRAL AVE S,612,56,80.69AP+,NO STOP/STANDING,93,6487485.8,1833715.9
4272814991,2015-12-30T00:00:00,1629,,,CA,201610,,SUZI,PA,BK,1809 GRIFFITH AVE,612,56,80.69AP+,NO STOP/STANDING,93,99999,99999
4272815002,2015-12-30T00:00:00,1630,,,CA,,,HOND,PA,WT,1809 GRIFFITH AVE,612,56,80.69AP+,NO STOP/STANDING,93,99999,99999
4272815013,2015-12-30T00:00:00,1650,,,CA,201612,,FORD,PA,SL,1460 FIGUEROA ST S,612,56,80.69AP+,NO STOP/STANDING,93,99999,99999
4272815024,2015-12-30T00:00:00,1653,,,CA,201609,,CHEV,PA,WT,1360 FIGUEROA ST S,612,56,80.69AP+,NO STOP/STANDING,93,6480292.5,1836959.1
4272815035,2015-12-30T00:00:00,2017,,,CA,201605,,LEXS,PA,SL,220 HOPE ST N,612,56,80.69A+,STOP/STAND PROHIBIT,93,6485991.5,1842998
4272815046,2015-12-30T00:00:00,2039,,,CA,201606,,DODG,PA,RD,421 OLYMPIC BLVD W,612,56,80.56E4+,RED ZONE,93,99999,99999
4272821464,2015-12-30T00:00:00,1629,SW507,,CA,8,,TOYT,PA,BK,5405 ROMAINE ST,401,54,88.13B+,METER EXP.,63,99999,99999
4272821475,2015-12-30T00:00:00,1635,SW500,,CA,9,,TOYT,PA,GN,5406 SIERRA VISTA AV,401,54,88.13B+,METER EXP.,63,99999,99999
4272821486,2015-12-30T00:00:00,1700,LM486,,CA,6,,CHRY,PA,BL,304 ALTA VISTA BL N,401,54,88.13B+,METER EXP.,63,99999,99999
4272821490,2015-12-30T00:00:00,1719,BF389,,CA,5,,GMC,PA,BK,304 HAYWORTH AV N,401,54,88.13B+,METER EXP.,63,99999,99999
4272821501,2015-12-30T00:00:00,1724,BF408,,CA,10,,TOYT,PA,SL,301 LAUREL AV N,401,54,88.13B+,METER EXP.,63,6451207.5,1850273.2
4272821512,2015-12-30T00:00:00,1725,,,CA,10,,TOYT,PA,SL,301 LAUREL AV N,401,54,5204A-,DISPLAY OF TABS,25,6451207.5,1850273.2
4272821523,2015-12-30T00:00:00,1738,WF74,,CA,2,,RROV,PA,BK,8321 3RD ST W,401,54,88.13B+,METER EXP.,63,6449387.2,1849063.5
4272821534,2015-12-30T00:00:00,1807,13,,CA,1,,FORD,PA,GN,121 CROFT AVE,401,54,80.58L,PREFERENTIAL PARKING,68,6448347.2,1849662.2
4272821545,2015-12-30T00:00:00,1810,13,,CA,5,,TOYT,PU,WT,121 CROFT AVE,401,54,80.58L,PREFERENTIAL PARKING,68,6448347.2,1849662.2
4272821556,2015-12-30T00:00:00,1813,13,,CA,6,,LEXS,PA,SL,105 CROFT AVE,401,54,80.58L,PREFERENTIAL PARKING,68,99999,99999
4272821560,2015-12-30T00:00:00,1817,13,,TX,11,,HOND,PA,BK,130 CROFT AVE,401,54,80.58L,PREFERENTIAL PARKING,68,6448347.2,1849636.5
4272821571,2015-12-30T00:00:00,1820,13,,CA,8,,TOYT,PA,WT,131 ORLANDO AVE,401,54,80.58L,PREFERENTIAL PARKING,68,6448666.8,1849544.8
4272821582,2015-12-30T00:00:00,1823,13,,CA,6,,HYUN,PA,GY,135 ORLANDO AVE,401,54,80.58L,PREFERENTIAL PARKING,68,6448666.8,1849522.3
4272821593,2015-12-30T00:00:00,1824,13,,CA,5,,BMW,PA,BK,137 ORLANDO AVE,401,54,80.58L,PREFERENTIAL PARKING,68,99999,99999
4272821604,2015-12-30T00:00:00,1826,,,CA,5,,BMW,PA,BK,137 ORLANDO AVE,401,54,5204A-,DISPLAY OF TABS,25,99999,99999
4272821615,2015-12-30T00:00:00,1829,13,,CA,12,,FORD,PA,SL,119 ORLANDO AVE,401,54,80.58L,PREFERENTIAL PARKING,68,99999,99999
4272821626,2015-12-30T00:00:00,1832,13,,CA,10,,PORS,PA,BK,105 ORLANDO AVE,401,54,80.58L,PREFERENTIAL PARKING,68,6448667.1,1849691.2
4272821630,2015-12-30T00:00:00,1835,13,,CA,10,,TOYT,PA,SL,107 ORLANDO AVE,401,54,80.58L,PREFERENTIAL PARKING,68,99999,99999
4272821641,2015-12-30T00:00:00,1841,13,,CA,,,TOYT,PA,BK,342 ORLANDO AVE,401,54,80.58L,PREFERENTIAL PARKING,68,99999,99999
4272821663,2015-12-30T00:00:00,1917,37,,CA,6,,JEEP,PA,BK,1524 COURTNEY AVE,401,54,80.58L,PREFERENTIAL PARKING,68,6453527.9,1858498.6
